MATRIX_NAME	KINASE	GENE_NAME	TYPE	SUBTYPE	FAMILY	UNIPROT_ID	UNIPROT_ENTRY_NAME	EMBL_ID	EMBL	ENSEMBL_GENE_ID	ENSEMBL_TRS_ID	ENSEMBL_PRO_ID	P_ENTREZGENEID	P_GI	PIR	REFSEQ_NT_ID	P_REFSEQ_AC	PDB_ID	BIOGRID_ID	DIP_ID	STRING_ID	CHEMBL_ID	DRUGBANK_ID	GUIDETOPHARMACOLOGY_ID	BIOMUTA_ID	DMDM_ID	CPTAC_ID	PROTEOMICSDB_ID	DNASU_ID	REACTOME_ID	CHITARS_ID	GENEWIKI_ID	GENOMERNAI_ID	HGNC_ID	KL_LIBRARY	DUAL_SPECIFICITY
PKCZ	PKCZ	PRKCZ	ser_thr	STK	AGC	Q05513	KPCZ_HUMAN	L14283	AAA36488.1	ENSG00000067606	ENST00000378567;ENST00000468310;ENST00000484419;ENST00000503297;ENST00000479566;ENST00000466651;ENST00000400921;ENST00000495347;ENST00000461106;ENST00000461465;ENST00000470596;ENST00000496325;ENST00000481140;ENST00000482686;ENST00000486681;ENST00000470986;ENST00000470511;ENST00000471018;ENST00000466352;ENST00000497183;ENST00000419838;ENST00000479263;ENST00000503672;ENST00000478770;ENST00000505322;ENST00000472017	ENSP00000367830	5590	68067736	JN0877	NM_001033581.1	NP_001028753.1	nan	111576	nan	9606.ENSP00000367830	CHEMBL3438	DB00675	1491	PRKCZ	68067736	nan	19529	5590	R-HSA-114604	PRKCZ	Protein_kinase_M_zeta/Protein_kinase_C_zeta	5590	HGNC:9412	ser_thr	FALSE
PKG1	PKG1	PRKG1	ser_thr	STK	AGC	Q13976	KGP1_HUMAN	Y07512	CAA68810.1	ENSG00000185532	ENST00000401604;ENST00000645324;ENST00000373980;ENST00000643704;ENST00000643582;ENST00000373976;ENST00000645790;ENST00000646354;ENST00000373975;ENST00000672084	ENSP00000363092	5592	332639728	S05702	NM_001098512.2	NP_001091982.1	1ZXA	111578	DIP-41118N	9606.ENSP00000363092	CHEMBL4273	nan	1492	PRKG1	6225588	nan	59781	5592	R-HSA-392517	PRKG1	PRKG1	5592	HGNC:9414	ser_thr	FALSE
PKG2	PKG2	PRKG2	ser_thr	STK	AGC	Q13237	KGP2_HUMAN	X94612	CAA64318.1	ENSG00000138669	ENST00000395578;ENST00000628926;ENST00000509169;ENST00000509474;ENST00000456882;ENST00000545647;ENST00000264399	ENSP00000264399	5593	541866806	S68217	NM_001282480.1	NP_001269409.1	5BV6	111579	nan	9606.ENSP00000264399	CHEMBL2896	DB12010	1493	PRKG2	6226833	nan	17341	5593	R-HSA-1474151	PRKG2	nan	5593	HGNC:9416	ser_thr	FALSE
PKN1	PKN1	PKN1	ser_thr	STK	AGC	Q16512	PKN1_HUMAN	D26181	BAA05169.1	ENSG00000123143	ENST00000585619;ENST00000585839;ENST00000242783;ENST00000586557;ENST00000587429;ENST00000590097;ENST00000342216;ENST00000592794;ENST00000588200;ENST00000586900;ENST00000586237;ENST00000587215;ENST00000591461;ENST00000586039;ENST00000592960	ENSP00000242783	5585	6174910	JC2129	NM_002741.3	NP_002732.3	1CXZ	111571	DIP-34240N	9606.ENSP00000343325	CHEMBL3384	DB12010	1520	PKN1	259016304	nan	60877	5585	R-HSA-5625740	PKN1	Protein_kinase_N1	5585	HGNC:9405	ser_thr	FALSE
PKN2	PKN2	PKN2	ser_thr	STK	AGC	Q16513	PKN2_HUMAN	U33052	AAC50208.1	ENSG00000065243	ENST00000316005;ENST00000370521;ENST00000436111;ENST00000449189;ENST00000495119;ENST00000370513	ENSP00000359544	5586	6225859	S67527	NM_001320707.1	NP_001307636.1	4CRS	111572	nan	9606.ENSP00000359552	CHEMBL3032	DB12010	1521	PKN2	6225859	nan	60880	5586	R-HSA-5625740	PKN2	PKN2	5586	HGNC:9406	ser_thr	FALSE
PKN3	PKN3	PKN3	ser_thr	STK	AGC	Q6P5Z2	PKN3_HUMAN	AB019692	BAA85625.1	ENSG00000160447	ENST00000291906;ENST00000483521;ENST00000485301	ENSP00000291906	29941	6088096	JC7083	NM_013355.4	NP_037487.2	nan	118978	nan	9606.ENSP00000291906	CHEMBL3627581	nan	nan	PKN3	74749130	nan	67014	29941	R-HSA-5625740	PKN3	PKN3_(gene)	29941	HGNC:17999	ser_thr	FALSE
PKR	PKR	EIF2AK2	ser_thr	STK	Other	P19525	E2AK2_HUMAN	M35663	AAA36409.1	ENSG00000055332	ENST00000681516;ENST00000680273;ENST00000233057;ENST00000679979;ENST00000679507;ENST00000681463;ENST00000681507;ENST00000681329;ENST00000647926;ENST00000395127;ENST00000405334;ENST00000462861;ENST00000411537;ENST00000496059	ENSP00000233057	5610	119620811	JC5225	NM_001135651.2	NP_001129123.1	1QU6	111596	DIP-2657N	9606.ENSP00000233057	CHEMBL5785	DB12010	2016	EIF2AK2	125527	nan	19391	5610	R-HSA-1169408	EIF2AK2	Protein_kinase_R	5610	HGNC:9437	ser_thr	FALSE
PLK1	PLK1	PLK1	ser_thr	STK	Other	P53350	PLK1_HUMAN	U01038	AAA56634.1	ENSG00000166851	ENST00000562272;ENST00000570220;ENST00000300093;ENST00000564202;ENST00000567897;ENST00000568568;ENST00000562407;ENST00000564947;ENST00000564794	ENSP00000300093	5347	330689535	S34130	NM_005030.5	NP_005021.2	1Q4K	111362	DIP-29696N	9606.ENSP00000300093	CHEMBL3024	DB07789	2168	PLK1	1709658	CPTAC-1264	56569	5347	R-HSA-141444	PLK1	PLK1	5347	HGNC:9077	ser_thr	FALSE
PLK2	PLK2	PLK2	ser_thr	STK	Other	Q9NYY3	PLK2_HUMAN	AF059617	AAC14573.1	ENSG00000145632	ENST00000274289;ENST00000502671;ENST00000511326;ENST00000503378;ENST00000505244;ENST00000503713;ENST00000510629;ENST00000503115;ENST00000515415;ENST00000509555;ENST00000509422;ENST00000508300;ENST00000514306;ENST00000504196;ENST00000617412	ENSP00000274289	10769	4099301	nan	NM_001252226.1	NP_001239155.1	4I5M	115988	DIP-48943N	9606.ENSP00000274289	CHEMBL5938	DB12010	2169	PLK2	22096374	nan	83299	10769	R-HSA-6804115	PLK2	PLK2	10769	HGNC:19699	ser_thr	FALSE
PLK3	PLK3	PLK3	ser_thr	STK	Other	Q9H4B4	PLK3_HUMAN	AJ293866	CAC10659.1	ENSG00000173846	ENST00000372201;ENST00000465443;ENST00000476731;ENST00000492398;ENST00000461358;ENST00000461769;ENST00000493100	ENSP00000361275	1263	52854120	nan	NM_004073.3	NP_004064.2	4B6L	107663	nan	9606.ENSP00000361275	CHEMBL4897	DB12010	2170	PLK3	51338822	nan	80817	1263	R-HSA-6804115	PLK3	PLK3	1263	HGNC:2154	ser_thr	FALSE
PLK4	PLK4	PLK4	ser_thr	STK	Other	O00444	PLK4_HUMAN	Y13115	CAA73575.1	ENSG00000142731	ENST00000270861;ENST00000511942;ENST00000503914;ENST00000515069;ENST00000513090;ENST00000507249;ENST00000514379;ENST00000510605;ENST00000507454;ENST00000508113;ENST00000510192	ENSP00000270861	10733	121114283	nan	NM_001190799.1	NP_001177728.1	2N19	115956	DIP-34467N	9606.ENSP00000270861	CHEMBL3788	DB12010	2171	PLK4	nan	nan	47893	10733	R-HSA-2565942	nan	PLK4	10733	HGNC:11397	ser_thr	FALSE
PRKD1	PRKD1	PRKD1	ser_thr	STK	CAMK	Q15139	KPCD1_HUMAN	X75756	CAA53384.1	ENSG00000184304	ENST00000331968;ENST00000651571;ENST00000415220;ENST00000651616;ENST00000490795;ENST00000546371;ENST00000551644;ENST00000468370;ENST00000549503;ENST00000616995	ENSP00000333568	5587	438373	A53215	NM_002742.2	NP_002733.2	nan	111573	DIP-38481N	9606.ENSP00000333568	CHEMBL3863	DB11752	1489	PRKD1	209572639	nan	60458	5587	R-HSA-1660661	PRKD1	Protein_kinase_D1	5587	HGNC:9407	ser_thr	FALSE
PRKD2	PRKD2	PRKD2	ser_thr	STK	CAMK	Q9BZL6	KPCD2_HUMAN	AF309082	AAK01149.1	ENSG00000105287	ENST00000601806;ENST00000597390;ENST00000291281;ENST00000433867;ENST00000602155;ENST00000600194;ENST00000599019;ENST00000597589;ENST00000595515;ENST00000593492;ENST00000599464;ENST00000601605;ENST00000597641;ENST00000595132;ENST00000598633;ENST00000597088;ENST00000593363	ENSP00000291281	25865	578834248	T08777	NM_001079880.1	NP_001073349.1	2COA	117384	nan	9606.ENSP00000393978	CHEMBL4900	nan	2173	PRKD2	296434570	CPTAC-1364	79872	25865	R-HSA-1660661	PRKD2	PRKD2	25865	HGNC:17293	ser_thr	FALSE
PRKD3	PRKD3	PRKD3	ser_thr	STK	CAMK	O94806	KPCD3_HUMAN	AB015982	BAA36514.1	ENSG00000115825	ENST00000379066;ENST00000234179;ENST00000469275;ENST00000452104;ENST00000443977;ENST00000494667;ENST00000475912;ENST00000443187;ENST00000464552;ENST00000477132	ENSP00000234179	23683	119620803	nan	NM_005813.4	NP_005804.1	2D9Z	117199	nan	9606.ENSP00000368356	CHEMBL2595	nan	2174	PRKD3	nan	nan	50446	23683	R-HSA-1660661	PRKD3	PRKD3	23683	HGNC:9408	ser_thr	FALSE
PRKX	PRKX	PRKX	ser_thr	STK	AGC	P51817	PRKX_HUMAN	X85545	CAA59733.1	ENSG00000183943	ENST00000262848;ENST00000462736;ENST00000496648;ENST00000425240	ENSP00000262848	5613	1709648	I38121	NM_005044.4	NP_005035.1	nan	111599	nan	9606.ENSP00000262848	CHEMBL5818	nan	2175	PRKX	1709648	nan	56426	5613	R-HSA-111931	PRKX	nan	5613	HGNC:9441	ser_thr	FALSE
PRP4	PRP4	PRPF4B	ser_thr	STK	CMGC	Q13523	PRP4B_HUMAN	AY029347	AAK38155.1	ENSG00000112739	ENST00000480058;ENST00000337659;ENST00000481109;ENST00000490399;ENST00000463634;ENST00000466185;ENST00000494674;ENST00000490653;ENST00000461612	ENSP00000337194	8899	534286460	nan	NM_003913.4	NP_003904.3	4IAN	114416	nan	9606.ENSP00000337194	CHEMBL1908382	DB12010	nan	PRPF4B	317373526	nan	59518	8899	nan	PRPF4B	PRPF4B	8899	HGNC:17346	ser_thr	FALSE
PRPK	PRPK	TP53RK	ser_thr	STK	Other	Q96S44	PRPK_HUMAN	AB017505	BAB61875.2	ENSG00000172315	ENST00000372114;ENST00000372102	ENSP00000361186	112858	16307277	nan	NM_033550.3	NP_291028.3	6WQX	125211	nan	9606.ENSP00000361186	CHEMBL1938223	nan	nan	TP53RK	26398348	nan	78064	112858	R-HSA-6782315	TP53RK	TP53RK	112858	HGNC:16197	ser_thr	FALSE
QIK	QIK	SIK2	ser_thr	STK	CAMK	Q9H0K1	SIK2_HUMAN	AB018324	BAA34501.3	ENSG00000170145	ENST00000304987;ENST00000533868	ENSP00000305976	23235	15488975	nan	NM_015191.2	NP_056006.1	nan	116840	nan	9606.ENSP00000305976	CHEMBL5699	DB12010	2198	SIK2	59798973	nan	80290	23235	nan	SIK2	SNF1LK2	23235	HGNC:21680	ser_thr	FALSE
QSK	QSK	SIK3	ser_thr	STK	CAMK	Q9Y2K2	SIK3_HUMAN	AB023216	BAA76843.2	ENSG00000160584	ENST00000488337;ENST00000445177;ENST00000375300;ENST00000454905;ENST00000465421;ENST00000415541;ENST00000446921;ENST00000480468;ENST00000480222;ENST00000413553;ENST00000472648;ENST00000497049;ENST00000485363	ENSP00000364449	23387	48257259	nan	NM_001281749.1	NP_001268678.1	nan	116963	nan	9606.ENSP00000364449	CHEMBL6149	DB12010	2199	SIK3	115502238	nan	108	23387	nan	SIK3	KIAA0999	23387	HGNC:29165	ser_thr	FALSE
RAF1	RAF1	RAF1	ser_thr	STK	TKL	P04049	RAF1_HUMAN	X03484	CAA27204.1	ENSG00000132155	ENST00000251849;ENST00000442415;ENST00000432427;ENST00000423275;ENST00000471449;ENST00000465826;ENST00000475353;ENST00000494557;ENST00000460610;ENST00000491290;ENST00000416093;ENST00000492690	ENSP00000251849	5894	157831034	TVHUF6	NM_002880.3	NP_002871.1	1C1Y	111831	DIP-1048N	9606.ENSP00000251849	CHEMBL1906	DB08862	2184	RAF1	125651	CPTAC-1335	51637	5894	R-HSA-2672351	RAF1	C-Raf	5894	HGNC:9829	ser_thr	FALSE
RIPK1	RIPK1	RIPK1	ser_thr	STK	TKL	Q13546	RIPK1_HUMAN	U50062	AAC32232.1	ENSG00000137275	ENST00000678809;ENST00000678874;ENST00000380409;ENST00000677261;ENST00000677799;ENST00000676758;ENST00000676995;ENST00000679118;ENST00000479389;ENST00000676591;ENST00000259808;ENST00000676618;ENST00000678084;ENST00000677361;ENST00000676965;ENST00000680389;ENST00000679775;ENST00000679335;ENST00000679677	ENSP00000259808	8737	558705211	T09479	NM_003804.4	NP_003795.2	4ITH	114274	DIP-433N	9606.ENSP00000259808	CHEMBL5464	DB12010	2189	RIPK1	60393639	CPTAC-1053	59527	8737	R-HSA-140534	RIPK1	RIPK1	8737	HGNC:10019	ser_thr	FALSE
RIPK2	RIPK2	RIPK2	ser_thr	STK	TKL	O43353	RIPK2_HUMAN	AF027706	AAC34970.1	ENSG00000104312	ENST00000220751;ENST00000522965;ENST00000517696;ENST00000518673	ENSP00000220751	8767	550544383	nan	NM_003821.5	NP_003812.1	2N7Z	114300	DIP-27518N	9606.ENSP00000220751	CHEMBL5014	DB12010	2190	RIPK2	nan	nan	48908	8767	R-HSA-168638	RIPK2	RIPK2	8767	HGNC:10020	ser_thr	FALSE
RIPK3	RIPK3	RIPK3	ser_thr	STK	TKL	Q9Y572	RIPK3_HUMAN	AF156884	AAD39005.1	ENSG00000285379;ENSG00000129465	ENST00000646516;ENST00000643393;ENST00000643863;ENST00000645883;ENST00000642342;ENST00000643827;ENST00000644035;ENST00000216274;ENST00000554756;ENST00000554569;ENST00000557624;ENST00000557253;ENST00000554338;ENST00000557662	ENSP00000216274	11035	119586425	nan	NM_006871.3	NP_006862.2	5V7Z	116224	DIP-27519N	9606.ENSP00000216274	CHEMBL1795199	nan	2191	RIPK3	205371831	CPTAC-903	86299	11035	R-HSA-168927	RIPK3	RIPK3	11035	HGNC:10021	ser_thr	FALSE
ROCK1	ROCK1	ROCK1	ser_thr	STK	AGC	Q13464	ROCK1_HUMAN	U43195	AAB02814.1	ENSG00000067900	ENST00000399799;ENST00000635540;ENST00000578051;ENST00000584687;ENST00000584875;ENST00000583556;ENST00000582445	ENSP00000382697	6093	313754341	S69211	NM_005406.2	NP_005397.1	1S1C	112020	DIP-35645N	9606.ENSP00000382697	CHEMBL3231	DB07876	1503	ROCK1	47605999	nan	59461	6093	R-HSA-111465	ROCK1	ROCK1	6093	HGNC:10251	ser_thr	FALSE
ROCK2	ROCK2	ROCK2	ser_thr	STK	AGC	O75116	ROCK2_HUMAN	D87931	BAA75636.1	ENSG00000134318	ENST00000315872;ENST00000616279;ENST00000401753;ENST00000493096;ENST00000460262;ENST00000261535;ENST00000484951;ENST00000431087;ENST00000462366	ENSP00000317985	9475	817598970	nan	NM_001321643.1	NP_001308572.1	4L6Q	114860	nan	9606.ENSP00000317985	CHEMBL2973	DB08162	1504	ROCK2	nan	nan	49773	9475	R-HSA-3928662	ROCK2	nan	9475	HGNC:10252	ser_thr	FALSE
RSK2	RSK2	RPS6KA3	ser_thr	STK	AGC	P51812	KS6A3_HUMAN	U08316	AAA81952.1	ENSG00000177189	ENST00000379565;ENST00000643085;ENST00000645270;ENST00000643402;ENST00000644368;ENST00000647265;ENST00000645268;ENST00000457145;ENST00000643073;ENST00000646610;ENST00000643337;ENST00000642835;ENST00000644893;ENST00000479809;ENST00000474266;ENST00000438357	ENSP00000368884	6197	64654862	I38556	NM_004586.2	NP_004577.1	4D9T	112111	DIP-38247N	9606.ENSP00000368884	CHEMBL2345	DB00945	1528	RPS6KA3	1730070	nan	56408	6197	R-HSA-198753	RPS6KA3	RPS6KA3	6197	HGNC:10432	ser_thr	FALSE
RSK3	RSK3	RPS6KA2	ser_thr	STK	AGC	Q15349	KS6A2_HUMAN	X85106	CAA59427.1	ENSG00000071242	ENST00000265678;ENST00000510118;ENST00000503859;ENST00000509742;ENST00000481261;ENST00000405189;ENST00000491836;ENST00000366865;ENST00000507350;ENST00000512860;ENST00000507371;ENST00000506565;ENST00000511034	ENSP00000265678	6196	12803119	A57459	NM_001006932.2	NP_001006933.2	nan	112110	DIP-295N	9606.ENSP00000427015	CHEMBL3906	nan	1529	RPS6KA2	90110031	nan	60536	6196	R-HSA-198753	RPS6KA2	RPS6KA2	6196	HGNC:10431	ser_thr	FALSE
RSK4	RSK4	RPS6KA6	ser_thr	STK	AGC	Q9UK32	KS6A6_HUMAN	AF184965	AAF13190.1	ENSG00000072133	ENST00000262752;ENST00000495332;ENST00000460730;ENST00000620340	ENSP00000262752	27330	49168616	nan	NM_001330512.1	NP_001317441.1	6G76	118144	nan	9606.ENSP00000262752	CHEMBL4924	DB12010	1530	RPS6KA6	11133131	nan	7217	27330	R-HSA-437239	RPS6KA6	nan	27330	HGNC:10435	ser_thr	FALSE
SBK	SBK	SBK1	ser_thr	STK	Other	Q52WX2	SBK1_HUMAN	AY874862	AAX59898.1	ENSG00000188322	ENST00000671413;ENST00000341901	ENSP00000343248	388228	74762155	nan	NM_001024401.2	NP_001019572.1	nan	132609	nan	9606.ENSP00000343248	CHEMBL1163129	DB12010	nan	SBK1	74762155	nan	62433	388228	nan	SBK1	nan	388228	HGNC:17699	ser_thr	FALSE
SGK1	SGK1	SGK1	ser_thr	STK	AGC	O00141	SGK1_HUMAN	Y10032	CAA71138.1	ENSG00000118515	ENST00000367858;ENST00000474427;ENST00000413996;ENST00000477460;ENST00000237305;ENST00000367855;ENST00000367857;ENST00000528577;ENST00000475719;ENST00000531782;ENST00000473704;ENST00000525877;ENST00000489458;ENST00000524764;ENST00000475882;ENST00000534658;ENST00000490149;ENST00000524387;ENST00000531575;ENST00000532021;ENST00000532856;ENST00000461976;ENST00000530421;ENST00000525700;ENST00000472859;ENST00000484353;ENST00000485771;ENST00000460769;ENST00000524929;ENST00000533224	ENSP00000237305	6446	5231143	nan	NM_001143676.1	NP_001137148.1	2R5T	112344	DIP-42464N	9606.ENSP00000356832	CHEMBL2343	DB08191	1534	SGK1	nan	nan	47726	6446	R-HSA-2672351	SGK1	SGK	6446	HGNC:10810	ser_thr	FALSE
SGK3	SGK3	SGK3	ser_thr	STK	AGC	Q96BR1	SGK3_HUMAN	AF169035	AAF12758.1	ENSG00000104205	ENST00000523401;ENST00000494528;ENST00000521198;ENST00000396596;ENST00000521960;ENST00000522398;ENST00000522629;ENST00000520976;ENST00000518388;ENST00000345714;ENST00000519396;ENST00000521152;ENST00000521435;ENST00000523260	ENSP00000331816	100533105	31563383	nan	NM_001033578.2	NP_001028750.1	6EDX	117195	nan	9606.ENSP00000429022	CHEMBL6186	DB12010	1536	SGK3	28558163	nan	76100	23678	R-HSA-2672351	nan	SGK3	nan	HGNC:10812	ser_thr	FALSE
SIK	SIK	SIK1	ser_thr	STK	CAMK	P57059	SIK1_HUMAN	AB047786	BAD74070.1	ENSG00000142178	ENST00000270162;ENST00000644871;ENST00000644689;ENST00000478426;ENST00000644750;ENST00000644276	ENSP00000270162	102724428	116256471	nan	NM_001320643.2	NP_001307572.1	nan	127260	nan	9606.ENSP00000270162	CHEMBL6082	DB08912	2197	SIK1	59803093	nan	56978	150094	R-HSA-400253	SIK1	SNF1LK	nan	HGNC:11142	ser_thr	FALSE
SKMLCK	skMLCK	MYLK2	ser_thr	STK	CAMK	Q9H1R3	MYLK2_HUMAN	AF325549	AAK15494.1	ENSG00000101306	ENST00000375994;ENST00000375985;ENST00000468730	ENSP00000365152	85366	24211884	nan	NM_033118.3	NP_149109.1	2LV6	124494	nan	9606.ENSP00000365162	CHEMBL2777	DB12010	1553	MYLK2	24211884	nan	80445	85366	nan	nan	MYLK2	85366	HGNC:16243	ser_thr	FALSE
SLK	SLK	SLK	ser_thr	STK	STE	Q9H2G2	SLK_HUMAN	AB002804	BAA19655.1	ENSG00000065613	ENST00000369755;ENST00000335753;ENST00000474260;ENST00000672560	ENSP00000336824	9748	134104916	nan	NM_001304743.1	NP_001291672.1	2J51	115096	nan	9606.ENSP00000358770	CHEMBL4202	DB07853	2200	SLK	74762732	nan	80544	9748	nan	SLK	SLK_(gene)	9748	HGNC:11088	ser_thr	FALSE
SMG1	SMG1	SMG1	ser_thr	STK	PIKK	Q96Q15	SMG1_HUMAN	AF186377	AAK58892.1	ENSG00000157106	ENST00000446231;ENST00000565324;ENST00000561940;ENST00000563448;ENST00000562668;ENST00000569764;ENST00000563235;ENST00000566328;ENST00000568038;ENST00000561947;ENST00000565224;ENST00000568239;ENST00000532700;ENST00000569122;ENST00000563836;ENST00000567737;ENST00000330588	ENSP00000402515	23049	21666440	JC6084	NM_015092.4	NP_055907.3	6L53	116687	nan	9606.ENSP00000402515	CHEMBL1795195	nan	2201	SMG1	322510104	nan	77810	23049	R-HSA-975957	SMG1	SMG1_(gene)	23049	HGNC:30045	ser_thr	FALSE
SMMLCK	smMLCK	MYLK	ser_thr	STK	CAMK	Q15746	MYLK_HUMAN	X85337	CAA59685.1	ENSG00000065534	ENST00000360772;ENST00000360304;ENST00000418370;ENST00000578202;ENST00000464489;ENST00000346322;ENST00000583087;ENST00000515434;ENST00000514895;ENST00000513111;ENST00000508240;ENST00000510775;ENST00000511058;ENST00000504946;ENST00000503644;ENST00000514623;ENST00000506361;ENST00000510571	ENSP00000320622	4638	1008806537	nan	NM_001321309.1	NP_001308238.1	2CQV	110722	nan	9606.ENSP00000353452	CHEMBL2428	DB12010	1552	MYLK	300669714	nan	5180	4638	R-HSA-445355	MYLK	MYLK	4638	HGNC:7590	ser_thr	FALSE
SNRK	SNRK	SNRK	ser_thr	STK	CAMK	Q9NRH2	SNRK_HUMAN	D43636	BAA07744.2	ENSG00000163788	ENST00000454177;ENST00000429705;ENST00000296088;ENST00000437827;ENST00000462810;ENST00000484791;ENST00000481892;ENST00000468628	ENSP00000296088	54861	156105705	nan	NM_001100594.1	NP_001094064.1	5YKS	120211	nan	9606.ENSP00000296088	CHEMBL1908384	DB12010	nan	SNRK	90185235	nan	82362	54861	nan	SNRK	SNRK	54861	HGNC:30598	ser_thr	FALSE
SRPK1	SRPK1	SRPK1	ser_thr	STK	CMGC	Q96SB4	SRPK1_HUMAN	U09564	AAA20530.1	ENSG00000096063	ENST00000373825;ENST00000361690;ENST00000346162;ENST00000423325;ENST00000505885;ENST00000507292;ENST00000502969;ENST00000510290;ENST00000373821;ENST00000508473;ENST00000512445;ENST00000513367;ENST00000507909	ENSP00000362931	6732	82407376	S45337	NM_003137.4	NP_003128.3	1WAK	112610	DIP-33888N	9606.ENSP00000362931	CHEMBL4375	nan	2208	SRPK1	209572680	nan	78098	6732	nan	SRPK1	SRPK1	6732	HGNC:11305	ser_thr	FALSE
SRPK2	SRPK2	SRPK2	ser_thr	STK	CMGC	P78362	SRPK2_HUMAN	U88666	AAC05299.1	ENSG00000135250	ENST00000493638;ENST00000465072;ENST00000393651;ENST00000357311;ENST00000466917;ENST00000485455;ENST00000477925;ENST00000489828;ENST00000474770;ENST00000476117;ENST00000482897;ENST00000460391;ENST00000462282;ENST00000465112;ENST00000482862	ENSP00000349863	6733	300669676	nan	NM_001278273.1	NP_001265202.1	2X7G	112611	nan	9606.ENSP00000377262	CHEMBL5668	DB00173	nan	SRPK2	300669676	nan	57591	6733	nan	SRPK2	SRPK2	6733	HGNC:11306	ser_thr	FALSE
SRPK3	SRPK3	SRPK3	ser_thr	STK	CMGC	Q9UPE1	SRPK3_HUMAN	AF027406	AAD01848.1	ENSG00000184343	ENST00000489426;ENST00000393786;ENST00000370104;ENST00000370108;ENST00000370101;ENST00000430541;ENST00000370100;ENST00000458681	ENSP00000359119	26576	332278151	nan	NM_001170760.1	NP_001164231.1	nan	117745	nan	9606.ENSP00000359119	CHEMBL5415	nan	2210	SRPK3	332278151	nan	85367	26576	nan	SRPK3	nan	26576	HGNC:11402	ser_thr	FALSE
SSTK	SSTK	TSSK6	ser_thr	STK	CAMK	Q9BXA6	TSSK6_HUMAN	AF329483	AAK48827.1	ENSG00000178093	ENST00000587522;ENST00000602623;ENST00000585580	ENSP00000466477	83983	16554231	nan	NM_032037.3	NP_114426.1	nan	123835	nan	9606.ENSP00000466477	CHEMBL3627582	nan	nan	TSSK6	74761315	nan	79391	83983	nan	TSSK6	nan	83983	HGNC:30410	ser_thr	FALSE
STK33	STK33	STK33	ser_thr	STK	CAMK	Q9BYT3	STK33_HUMAN	AJ303380	CAC29064.1	ENSG00000130413	ENST00000473980;ENST00000486305;ENST00000447869;ENST00000315204;ENST00000396672;ENST00000358872;ENST00000444064;ENST00000534493;ENST00000526517;ENST00000524760;ENST00000418597;ENST00000422559;ENST00000457885;ENST00000532336;ENST00000431279;ENST00000454443;ENST00000526360	ENSP00000320754	65975	573459721	nan	NM_001289058.1	NP_001275987.1	nan	122426	nan	9606.ENSP00000416750	CHEMBL6005	DB12010	2221	STK33	74761329	nan	79704	65975	nan	STK33	nan	65975	HGNC:14568	ser_thr	FALSE
STLK3	STLK3	STK39	ser_thr	STK	STE	Q9UEW8	STK39_HUMAN	AF099989	AAC72238.1	ENSG00000198648	ENST00000487143;ENST00000355999;ENST00000461000	ENSP00000348278	27347	115430252	nan	NM_013233.2	NP_037365.2	nan	118159	nan	9606.ENSP00000348278	CHEMBL1163108	DB12010	nan	STK39	317373508	nan	84159	27347	nan	STK39	STK39	27347	HGNC:17717	ser_thr	FALSE
TAK1	TAK1	MAP3K7	ser_thr	STK	TKL	O43318	M3K7_HUMAN	AB009357	BAA25026.1	ENSG00000135341	ENST00000369325;ENST00000369327;ENST00000369332;ENST00000369329;ENST00000479630;ENST00000369320	ENSP00000358331	6885	1048349280	JC5955	NM_003188.3	NP_003179.1	2EVA	112748	DIP-27523N	9606.ENSP00000358335	CHEMBL5776	nan	2082	MAP3K7	nan	CPTAC-1048	48898	6885	R-HSA-1169091	MAP3K7	MAP3K7	6885	HGNC:6859	ser_thr	FALSE
TAO1	TAO1	TAOK1	ser_thr	STK	STE	Q7L7X3	TAOK1_HUMAN	AF263312	AAG38502.1	ENSG00000160551	ENST00000583121;ENST00000261716;ENST00000587277;ENST00000536202;ENST00000577583;ENST00000578653	ENSP00000261716	57551	767995403	nan	NM_020791.2	NP_065842.1	nan	121607	DIP-39709N	9606.ENSP00000261716	CHEMBL5261	DB12010	2233	TAOK1	74759012	nan	68829	57551	R-HSA-141444	TAOK1	TAOK1	57551	HGNC:29259	ser_thr	FALSE
TAO2	TAO2	TAOK2	ser_thr	STK	STE	Q9UL54	TAOK2_HUMAN	AF061943	AAD45616.1	ENSG00000149930	ENST00000308893;ENST00000543033;ENST00000279394;ENST00000416441;ENST00000566552;ENST00000570844	ENSP00000279394	9344	116242813	T46444	NM_001252043.1	NP_001238972.1	nan	114750	nan	9606.ENSP00000310094	CHEMBL1075195	DB04522	nan	TAOK2	116242813	nan	7250	9344	nan	TAOK2	TAOK2	9344	HGNC:16835	ser_thr	FALSE
TAO3	TAO3	TAOK3	ser_thr	STK	STE	Q9H2K8	TAOK3_HUMAN	AF179867	AAF14559.1	ENSG00000135090	ENST00000419821;ENST00000392533;ENST00000543709;ENST00000537305;ENST00000536979;ENST00000537952;ENST00000537569;ENST00000540561;ENST00000537822;ENST00000536584;ENST00000538601;ENST00000535570;ENST00000541186;ENST00000541878;ENST00000542902;ENST00000542532;ENST00000541786;ENST00000539872;ENST00000542692	ENSP00000376317	51347	1080078670	nan	NM_001346488.1	NP_001333417.1	6BDN	119490	nan	9606.ENSP00000376317	CHEMBL5701	DB12010	2235	TAOK3	78099183	nan	80560	51347	nan	TAOK3	TAOK3	51347	HGNC:18133	ser_thr	FALSE
